Date,Time,Indoor Temperature(%),Indoor Humidty (%),Outdoor Temperature (%),Outdoor Humidity(%),Dew Point (�C),Feels Like (�C),Wind(m/s),Gust(m/s),Wind Direction (�),ABS Barometer (hpa),REL Barometer(hpa),Solar Rad(w/m^2),UVI,Hourly Rain(mm),Event Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm)
21/05/2024,05:15,26.6,90,26.4,92,25.1,26.4,5.3,5.6,59,1012.4,1012.4,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:20,26.6,90,26.4,92,25.1,26.4,4.0,4.8,53,1012.5,1012.5,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:25,26.6,90,26.4,93,25.2,26.4,3.0,4.7,62,1012.5,1012.5,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:30,26.6,90,26.4,93,25.2,26.4,2.3,3.4,60,1012.5,1012.5,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:35,26.6,90,26.3,92,25.0,26.3,3.1,4.4,48,1012.5,1012.5,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:40,26.5,90,26.3,93,25.2,26.3,2.1,2.3,52,1012.6,1012.6,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:45,26.5,90,26.2,93,25.0,26.2,2.4,2.9,59,1012.5,1012.5,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:50,26.5,91,26.2,93,25.0,26.2,3.0,4.4,58,1012.3,1012.3,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,05:55,26.5,90,26.2,94,25.0,26.2,3.7,4.0,53,1012.7,1012.7,0.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:00,26.5,91,26.2,93,25.0,26.2,3.4,4.1,65,1012.5,1012.5,0.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:05,26.6,91,26.3,94,25.2,26.3,3.3,3.7,66,1012.6,1012.6,0.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:10,26.9,90,26.3,94,25.1,26.3,3.1,3.6,50,1012.6,1012.6,1.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:15,27.1,89,26.4,93,25.3,26.4,3.1,3.5,50,1012.5,1012.5,3.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:20,26.8,90,26.5,92,25.2,26.5,3.0,3.7,51,1012.5,1012.5,6.4,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:25,26.8,90,26.6,92,25.3,26.6,3.1,3.4,62,1012.7,1012.7,9.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:30,26.8,90,26.7,93,25.5,30.2,3.2,3.7,61,1012.6,1012.6,13.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:35,26.8,90,26.8,91,25.5,30.2,4.0,4.4,57,1012.5,1012.5,16.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:40,26.9,90,26.8,92,25.2,30.3,4.2,4.5,57,1012.7,1012.7,21.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:45,26.9,90,27.0,91,25.4,30.8,4.3,4.8,60,1012.7,1012.7,25.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:50,27.0,89,27.0,91,25.2,30.8,4.5,5.0,56,1012.7,1012.7,29.6,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,06:55,27.1,90,27.2,90,25.2,31.4,4.4,5.5,64,1012.5,1012.5,35.5,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:00,27.1,89,27.1,90,25.3,31.1,4.2,4.8,62,1012.6,1012.6,45.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:05,27.0,90,27.1,89,25.3,30.9,4.2,5.2,62,1012.9,1012.9,70.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:10,27.0,89,27.1,91,25.5,31.2,3.6,4.6,62,1012.8,1012.8,94.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:15,27.2,90,27.2,91,25.4,31.5,4.3,4.5,59,1013.0,1013.0,116.3,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:20,27.2,90,27.2,89,25.4,31.2,4.2,4.6,61,1012.9,1012.9,138.8,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:25,27.2,90,27.2,90,25.6,31.4,4.5,4.8,56,1013.3,1013.3,159.5,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:30,27.3,89,27.2,90,25.4,31.4,4.3,4.6,56,1013.2,1013.2,180.9,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:35,27.3,89,27.2,90,25.2,31.4,4.6,4.9,54,1013.3,1013.3,206.0,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:40,27.4,89,27.3,92,25.5,31.8,4.7,5.2,50,1013.3,1013.3,227.3,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:45,27.5,89,27.3,91,25.5,31.7,4.5,4.9,55,1013.4,1013.4,253.4,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:50,27.5,89,27.3,90,25.7,31.6,5.1,5.2,60,1013.4,1013.4,276.4,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,07:55,27.5,89,27.4,89,25.4,31.7,4.3,5.3,69,1013.4,1013.4,302.6,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:00,27.7,88,27.5,89,25.5,32.1,4.4,5.1,60,1013.5,1013.5,328.4,3,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:05,28.1,87,27.3,90,25.3,31.6,4.9,5.3,55,1013.5,1013.5,136.4,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:10,28.0,87,27.4,92,25.6,32.1,4.9,5.1,48,1013.5,1013.5,51.7,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:15,28.1,87,27.4,90,25.4,31.8,3.7,4.3,59,1013.6,1013.6,137.5,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:20,28.1,87,27.4,92,25.8,32.1,4.5,4.7,54,1013.8,1013.8,272.7,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:25,28.2,86,27.4,89,25.6,31.7,3.3,4.2,55,1013.6,1013.6,405.6,3,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:30,28.3,86,27.6,90,25.8,32.5,4.0,5.1,55,1014.0,1014.0,54.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:35,28.5,86,27.6,89,25.4,32.3,3.4,3.8,58,1014.1,1014.1,44.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:40,28.6,85,27.8,90,26.2,33.1,4.8,5.8,48,1013.9,1013.9,279.9,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:45,28.6,85,28.0,86,25.6,33.1,4.0,4.7,55,1014.1,1014.1,63.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:50,28.7,85,28.1,88,25.5,33.7,3.8,4.5,50,1013.9,1013.9,314.7,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,08:55,28.7,84,28.1,85,25.4,33.2,5.0,5.7,45,1014.2,1014.2,41.5,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:00,28.8,84,28.4,86,25.7,34.2,5.0,5.4,48,1014.2,1014.2,44.5,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:05,28.8,84,28.5,84,25.6,34.1,4.8,5.2,55,1014.2,1014.2,40.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:10,28.9,83,28.5,85,25.6,34.3,5.8,6.5,43,1014.1,1014.1,51.1,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:15,29.0,83,28.6,85,25.7,34.7,5.0,5.7,42,1014.2,1014.2,42.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:20,29.0,83,28.7,86,25.8,35.2,5.5,5.7,43,1014.3,1014.3,169.2,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:25,29.1,82,28.8,84,25.6,34.9,4.8,5.1,49,1014.2,1014.2,57.5,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:30,29.0,83,28.9,82,25.5,34.8,4.1,4.6,52,1014.3,1014.3,122.4,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:35,29.2,83,28.9,84,26.0,35.3,5.4,6.1,47,1014.2,1014.2,88.5,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:40,29.4,82,29.0,81,26.1,34.9,5.2,5.6,49,1014.2,1014.2,93.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:45,29.4,82,29.0,84,26.2,35.6,5.6,6.0,44,1014.2,1014.2,83.7,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:50,29.4,82,29.0,83,25.8,35.4,4.5,5.2,49,1014.2,1014.2,92.1,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,09:55,29.7,81,29.2,84,26.0,36.3,5.6,6.1,49,1014.3,1014.3,73.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:00,29.8,81,29.3,80,25.9,35.5,5.5,5.8,39,1014.2,1014.2,70.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:05,29.7,81,29.3,81,25.5,35.7,5.2,5.9,48,1014.5,1014.5,70.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:10,29.8,81,29.3,84,25.9,36.4,3.9,4.4,53,1014.3,1014.3,167.0,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:15,30.2,80,29.4,83,26.2,36.6,4.9,6.0,54,1014.5,1014.5,132.9,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:20,30.1,80,29.6,81,26.2,36.7,5.5,6.2,48,1014.3,1014.3,147.5,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:25,29.8,81,29.5,81,25.9,36.4,4.6,5.4,47,1014.4,1014.4,326.5,3,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:30,30.1,80,29.6,78,25.6,36.0,5.1,5.3,44,1014.3,1014.3,54.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:35,30.1,79,29.6,80,25.6,36.5,4.7,5.2,50,1014.3,1014.3,50.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:40,30.1,79,29.7,79,25.9,36.6,4.7,5.3,49,1014.3,1014.3,321.2,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:45,30.2,79,29.7,80,25.9,36.8,4.9,5.7,49,1014.2,1014.2,243.0,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:50,30.6,78,29.9,79,26.1,37.1,3.8,4.9,53,1014.3,1014.3,280.5,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,10:55,30.7,78,29.8,78,25.6,36.4,3.5,4.3,45,1014.2,1014.2,304.1,2,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:00,30.3,78,29.9,80,25.9,37.3,3.1,4.0,56,1014.1,1014.1,56.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:05,30.8,77,30.0,77,25.8,36.8,3.0,3.7,66,1014.0,1014.0,919.4,8,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:10,30.9,77,30.2,78,26.2,37.7,3.8,4.2,56,1014.1,1014.1,175.2,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:15,31.0,76,30.1,77,25.2,37.1,3.2,3.3,48,1014.0,1014.0,470.6,4,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:20,31.1,75,30.3,77,26.0,37.6,5.0,6.3,56,1014.1,1014.1,414.7,3,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:25,31.4,74,30.3,75,25.6,37.1,4.2,4.2,61,1013.7,1013.7,134.2,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:30,31.1,75,30.4,74,25.5,37.1,3.8,3.8,51,1013.6,1013.6,719.3,6,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:35,31.4,74,30.5,76,25.6,38.0,4.2,4.2,54,1013.7,1013.7,1015.2,9,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:40,31.8,73,30.6,72,24.8,37.1,4.7,6.1,58,1013.5,1013.5,336.9,3,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:45,31.4,74,30.6,75,25.9,38.0,4.1,4.7,55,1013.3,1013.3,468.5,4,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:50,31.4,75,30.5,72,25.1,36.8,3.9,4.3,63,1013.5,1013.5,117.6,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,11:55,31.8,72,30.5,74,25.4,37.4,4.4,4.6,50,1013.4,1013.4,94.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:00,32.0,72,30.7,72,25.3,37.4,3.4,4.1,61,1013.4,1013.4,55.4,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:05,32.2,72,30.7,74,25.1,38.1,3.8,4.7,59,1013.1,1013.1,59.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:10,32.0,71,30.8,71,25.8,37.3,5.1,5.3,57,1013.4,1013.4,80.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:15,32.2,71,30.8,74,25.4,38.2,3.4,4.0,51,1013.3,1013.3,41.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:20,32.4,71,31.0,71,25.5,37.9,3.9,4.3,55,1013.0,1013.0,110.7,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:25,32.5,71,31.1,70,25.1,37.9,3.5,3.5,54,1013.0,1013.0,48.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:30,32.7,69,31.2,70,25.7,38.2,3.3,3.6,52,1012.9,1012.9,75.7,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:35,32.7,69,31.2,72,25.3,38.8,3.6,4.0,59,1012.6,1012.6,86.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:40,32.5,70,31.3,71,25.2,38.7,4.0,4.5,63,1012.5,1012.5,63.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:45,32.8,69,31.3,72,25.9,39.0,3.2,3.6,47,1012.5,1012.5,108.9,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:50,33.0,69,31.5,70,26.1,38.9,2.8,2.8,62,1012.2,1012.2,95.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,12:55,33.0,68,31.5,73,25.4,40.0,3.2,3.7,54,1012.2,1012.2,36.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:00,32.9,69,31.6,73,26.0,40.3,2.9,2.9,66,1012.2,1012.2,39.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:05,33.0,68,31.7,68,26.2,38.9,3.4,3.4,45,1012.0,1012.0,48.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:10,33.1,66,31.8,65,25.7,38.1,3.4,3.4,65,1011.9,1011.9,61.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:15,33.1,68,31.8,71,26.1,40.1,2.8,2.9,55,1011.8,1011.8,58.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:20,32.4,69,31.6,74,26.2,40.7,2.8,3.1,47,1011.6,1011.6,49.0,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:25,32.7,70,31.7,75,25.8,41.4,2.6,3.1,57,1011.8,1011.8,56.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:30,33.1,67,31.8,73,26.1,40.8,2.6,2.7,44,1011.7,1011.7,84.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:35,33.1,67,31.8,71,26.4,40.1,2.7,2.8,44,1011.5,1011.5,109.6,1,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:40,32.6,71,31.3,77,26.8,40.7,0.5,2.7,39,1011.6,1011.6,93.2,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:45,33.0,72,31.1,77,26.6,40.2,1.7,2.4,91,1011.3,1011.3,89.8,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:50,32.8,72,30.8,80,26.8,40.1,3.4,3.7,61,1011.3,1011.3,54.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,13:55,32.1,73,30.1,81,26.7,38.3,2.4,2.4,70,1011.4,1011.4,48.3,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,14:00,31.8,74,30.0,80,26.2,37.7,0.0,0.6,359,1011.3,1011.3,42.6,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,14:05,31.5,75,30.0,81,26.4,37.9,0.9,0.9,32,1011.3,1011.3,34.9,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,14:10,31.3,77,29.6,84,26.6,37.6,0.0,0.9,329,1011.0,1011.0,18.7,0,0.0,11.6,0.0,11.6,71.3,71.3
21/05/2024,14:15,30.6,80,28.9,88,26.7,36.2,1.4,2.0,20,1011.2,1011.2,19.0,0,0.1,11.7,0.1,11.7,71.4,71.4
21/05/2024,14:20,30.2,82,28.5,89,26.5,35.1,1.3,1.5,9,1011.0,1011.0,42.6,0,0.2,11.8,0.2,11.8,71.5,71.5
21/05/2024,14:25,30.2,82,28.7,88,26.3,35.7,5.3,6.5,51,1010.7,1010.7,54.5,0,0.2,11.8,0.2,11.8,71.5,71.5
21/05/2024,14:30,30.3,81,28.6,86,26.0,34.9,1.0,1.7,348,1011.0,1011.0,69.5,0,0.2,11.8,0.2,11.8,71.5,71.5
21/05/2024,14:35,30.6,79,29.0,85,26.2,35.9,1.6,1.8,39,1010.6,1010.6,65.8,0,0.2,11.8,0.2,11.8,71.5,71.5
21/05/2024,14:40,30.7,79,29.1,84,25.9,35.9,1.4,2.4,56,1010.8,1010.8,67.0,0,0.3,11.9,0.3,11.9,71.6,71.6
21/05/2024,14:45,30.8,77,29.2,83,26.0,36.1,1.9,3.6,39,1010.6,1010.6,63.4,0,0.3,11.9,0.3,11.9,71.6,71.6
21/05/2024,14:50,30.6,78,29.1,84,26.3,35.9,2.2,2.6,48,1010.6,1010.6,64.0,0,0.3,11.9,0.3,11.9,71.6,71.6
21/05/2024,14:55,30.7,78,29.1,83,25.7,35.7,2.4,2.4,47,1010.5,1010.5,63.9,0,0.3,11.9,0.3,11.9,71.6,71.6
21/05/2024,15:00,30.8,77,29.1,83,25.7,35.7,2.7,3.8,23,1010.4,1010.4,76.4,0,0.4,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:05,31.0,76,29.4,82,26.0,36.3,3.2,3.6,53,1010.4,1010.4,75.6,0,0.4,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:10,31.1,76,29.5,80,25.9,36.2,1.2,2.2,7,1010.7,1010.7,62.2,0,0.4,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:15,30.6,75,29.4,79,25.4,35.6,1.6,2.5,59,1010.4,1010.4,92.9,0,0.3,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:20,30.8,75,29.6,78,25.5,36.0,0.8,1.4,74,1010.3,1010.3,46.3,0,0.2,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:25,30.7,74,29.5,77,25.3,35.4,0.8,2.3,0,1010.5,1010.5,41.5,0,0.2,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:30,30.7,75,29.3,79,25.3,35.3,0.9,1.7,30,1010.3,1010.3,47.4,0,0.2,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:35,31.0,75,29.5,81,25.9,36.4,1.9,2.4,56,1010.2,1010.2,79.9,0,0.2,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:40,31.2,75,29.6,80,25.8,36.5,0.0,1.4,352,1010.2,1010.2,67.0,0,0.1,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:45,31.2,75,29.6,81,26.0,36.7,1.6,1.9,36,1010.2,1010.2,111.0,1,0.1,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:50,31.6,75,30.0,81,26.4,37.9,2.0,2.8,27,1010.1,1010.1,133.4,1,0.1,12.0,0.4,12.0,71.7,71.7
21/05/2024,15:55,31.4,75,30.1,81,26.5,38.3,1.1,2.5,17,1010.4,1010.4,131.1,1,0.1,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:00,31.2,76,30.0,81,26.4,37.9,3.5,3.5,54,1010.4,1010.4,45.5,0,0.0,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:05,30.9,77,29.7,83,26.5,37.6,1.0,4.4,6,1010.7,1010.7,20.7,0,0.0,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:10,30.6,78,29.6,84,26.6,37.6,1.6,2.5,38,1010.7,1010.7,14.8,0,0.0,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:15,30.4,77,29.5,82,26.1,36.7,4.2,5.1,38,1010.6,1010.6,11.6,0,0.0,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:20,30.1,79,28.6,86,26.0,34.9,6.0,6.9,46,1010.6,1010.6,8.7,0,0.0,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:25,29.8,81,28.3,87,26.0,34.1,10.1,11.4,38,1011.0,1011.0,9.1,0,0.0,12.0,0.4,12.0,71.7,71.7
21/05/2024,16:30,28.8,85,27.5,92,26.3,32.4,9.0,9.9,42,1010.9,1010.9,7.7,0,0.2,12.2,0.6,12.2,71.9,71.9
21/05/2024,16:35,27.9,88,26.7,93,25.6,30.2,5.9,9.8,36,1011.1,1011.1,4.9,0,3.2,15.2,3.6,15.2,74.9,74.9
21/05/2024,16:40,27.5,89,26.7,94,25.6,30.3,7.1,7.9,47,1010.9,1010.9,5.2,0,4.7,16.7,5.1,16.7,76.4,76.4
21/05/2024,16:45,27.4,88,26.8,91,25.0,30.2,8.7,9.2,45,1010.9,1010.9,5.3,0,5.5,17.5,5.9,17.5,77.2,77.2
21/05/2024,16:50,27.6,86,26.8,91,25.2,30.2,4.1,4.4,51,1010.8,1010.8,4.9,0,5.5,17.5,5.9,17.5,77.2,77.2
21/05/2024,16:55,27.7,86,26.9,90,25.2,30.4,5.2,5.2,44,1010.8,1010.8,5.4,0,5.5,17.5,5.9,17.5,77.2,77.2
21/05/2024,17:00,27.7,86,27.0,90,25.2,30.7,5.0,6.0,46,1010.9,1010.9,5.2,0,5.5,17.5,5.9,17.5,77.2,77.2
21/05/2024,17:05,27.9,85,26.9,89,24.9,30.3,4.3,5.3,47,1011.0,1011.0,6.3,0,5.6,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:10,27.8,85,27.0,91,25.2,30.8,4.9,5.9,42,1011.1,1011.1,5.2,0,5.6,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:15,27.8,85,27.1,89,25.1,30.9,6.5,7.5,46,1011.1,1011.1,5.2,0,5.6,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:20,27.8,84,27.1,88,25.1,30.8,7.3,8.0,41,1011.0,1011.0,6.2,0,5.6,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:25,27.7,85,26.8,90,24.8,30.1,4.9,6.4,34,1011.2,1011.2,5.7,0,5.6,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:30,27.7,86,26.7,90,24.9,29.9,5.4,6.9,57,1011.0,1011.0,5.6,0,5.2,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:35,27.8,85,26.8,89,24.8,30.0,6.8,7.1,40,1011.1,1011.1,6.6,0,2.2,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:40,27.6,86,26.8,91,24.8,30.2,5.2,7.1,39,1011.0,1011.0,7.2,0,0.8,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:45,27.6,86,26.7,91,25.1,30.0,6.1,6.7,44,1011.1,1011.1,6.1,0,0.1,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:50,27.5,86,26.7,91,25.0,30.0,6.9,7.1,39,1011.3,1011.3,4.5,0,0.1,17.6,6.0,17.6,77.3,77.3
21/05/2024,17:55,27.5,87,26.6,90,25.0,26.6,5.2,7.5,33,1011.2,1011.2,3.2,0,0.1,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:00,27.6,86,26.6,92,25.0,26.6,3.9,4.6,46,1011.1,1011.1,2.8,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:05,27.4,87,26.6,91,25.0,26.6,4.2,4.5,36,1011.1,1011.1,1.9,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:10,27.5,87,26.8,92,25.0,30.3,3.9,5.3,56,1011.3,1011.3,1.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:15,27.6,87,26.8,91,25.5,30.2,3.9,4.7,35,1011.4,1011.4,0.4,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:20,27.8,86,26.9,91,25.6,30.5,5.0,5.7,37,1011.7,1011.7,0.1,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:25,27.8,86,26.9,90,25.1,30.4,6.1,6.4,51,1011.9,1011.9,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:30,27.8,85,27.0,91,25.2,30.8,5.5,6.9,40,1011.9,1011.9,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:35,27.8,86,27.1,90,25.3,31.1,5.7,6.7,37,1012.0,1012.0,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:40,27.7,86,27.1,91,25.5,31.2,6.5,6.8,40,1011.9,1011.9,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:45,27.7,86,27.1,90,25.3,31.1,5.6,6.8,43,1012.0,1012.0,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:50,27.7,86,27.0,90,25.2,30.7,5.0,6.3,49,1011.8,1011.8,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,18:55,27.6,86,27.1,92,25.5,31.3,5.8,6.4,44,1011.7,1011.7,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,19:00,27.6,86,27.1,90,25.3,31.1,6.6,8.3,46,1012.0,1012.0,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,19:05,27.6,86,27.1,91,25.3,31.2,5.4,7.1,48,1011.8,1011.8,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,19:10,27.6,87,27.1,90,25.3,31.1,6.6,7.1,46,1011.5,1011.5,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,19:15,27.6,87,27.2,92,25.7,31.6,5.4,6.9,51,1011.8,1011.8,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
21/05/2024,19:20,27.5,87,27.1,92,25.7,31.3,5.6,6.0,33,1011.7,1011.7,0.0,0,0.0,17.6,6.0,17.6,77.3,77.3
